Catagory,Product_Code,SKU_Code,Product Title,Product Description,Selling Price (In Rs),MRP (In Rs),Quantity,Size,Color,Sleeve Length,Brand,Neckline,Prints/Patterns,Occasion,Combo,Fabric,Fabric Care,Pack Of,Type,Art Work,Stretchable,Ideal For,Generic Name,Highlight,Weight (Kg),Dimensions L x W x H (cm),Volumetric Weight (Kg),Country Of Origin,"Product HSN Code (2,4,6,8 Digits)",Style Code,Main Image Link,Sub Image Link-1,Sub Image Link-2,Sub Image Link-3,Sub Image Link-4,Sub Image Link-5,Tags ( Only for admin use )
"Tops,Tees,Tunics & Shirts",GE_17_BEGE_XL,FSTOP3052A_XL,Beige Summercool Printed Off Shoulder Top,,485,999,10,XL,Beige,3/4 Sleeve,Galaxy Enterprises,Off Shoulder,Flower Print,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAAZP8pveSkziGdYlVFhKS4Ea/image138.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABVULhNHb0Vbyqnc8eludoza/image139.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AAC1iM-tX-gAK-DQOqFwgB-qa/image140.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AABOf0T_L9tVrGL9THmNOUQ4a/image141.png?dl=0,https://www.dropbox.com/sh/boa3mi4i8orp95y/AADqJB5Mg5e_dwW6AVDP_p4ea/image142.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_37_MHND_S,FSTOP3068B_S,Mehandi Green Flower Printed Reyon Frill Top,,540,1199,10,S,Mehandi Green,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ptg9mov5pvpogax/image010.png?dl=0,https://www.dropbox.com/s/bx8ufka3x662cv9/image008.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_37_MHND_M,FSTOP3068B_M,Mehandi Green Flower Printed Reyon Frill Top,,540,1199,10,M,Mehandi Green,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ptg9mov5pvpogax/image010.png?dl=0,https://www.dropbox.com/s/bx8ufka3x662cv9/image008.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_37_MHND_L,FSTOP3068B_L,Mehandi Green Flower Printed Reyon Frill Top,,540,1199,10,L,Mehandi Green,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ptg9mov5pvpogax/image010.png?dl=0,https://www.dropbox.com/s/bx8ufka3x662cv9/image008.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_37_MHND_XL,FSTOP3068B_XL,Mehandi Green Flower Printed Reyon Frill Top,,540,1199,10,XL,Mehandi Green,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ptg9mov5pvpogax/image010.png?dl=0,https://www.dropbox.com/s/bx8ufka3x662cv9/image008.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_37_SKBL_S,FSTOP3068A_S,Skyblue Flower Printed Reyon Frill Top,,540,1199,10,S,Sky Blue,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g77vceg2cy4j3xe/image012.png?dl=0,https://www.dropbox.com/s/jxjvs4rz9teojo0/image014.png?dl=0,,,,,Toprated
"Tops,Tees,Tunics & Shirts",GE_37_SKBL_M,FSTOP3068A_M,Skyblue Flower Printed Reyon Frill Top,,540,1199,10,M,Sky Blue,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g77vceg2cy4j3xe/image012.png?dl=0,https://www.dropbox.com/s/jxjvs4rz9teojo0/image014.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_37_SKBL_L,FSTOP3068A_L,Skyblue Flower Printed Reyon Frill Top,,540,1199,10,L,Sky Blue,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g77vceg2cy4j3xe/image012.png?dl=0,https://www.dropbox.com/s/jxjvs4rz9teojo0/image014.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_37_SKBL_XL,FSTOP3068A_XL,Skyblue Flower Printed Reyon Frill Top,,540,1199,10,XL,Sky Blue,Short Sleeve,Galaxy Enterprises,Boat Neck,Printed,Active Wear & Casual,No,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/g77vceg2cy4j3xe/image012.png?dl=0,https://www.dropbox.com/s/jxjvs4rz9teojo0/image014.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_39_RED_S,FSLTOP2050B_S,Red & Blue Check Rayon Long Top,,599,1299,10,S,Red & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/je842l80laq5w0d/image008.png?dl=0,https://www.dropbox.com/s/4xhv7ss4gzr8kb8/image010.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_39_RED_M,FSLTOP2050B_M,Red & Blue Check Rayon Long Top,,599,1299,10,M,Red & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/je842l80laq5w0d/image008.png?dl=0,https://www.dropbox.com/s/4xhv7ss4gzr8kb8/image010.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_39_RED_L,FSLTOP2050B_L,Red & Blue Check Rayon Long Top,,599,1299,10,L,Red & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/je842l80laq5w0d/image008.png?dl=0,https://www.dropbox.com/s/4xhv7ss4gzr8kb8/image010.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_39_RED_XL,FSLTOP2050B_XL,Red & Blue Check Rayon Long Top,,599,1299,10,XL,Red & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/je842l80laq5w0d/image008.png?dl=0,https://www.dropbox.com/s/4xhv7ss4gzr8kb8/image010.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_40_GRN_S,FSLTOP2050C_S,Green & Blue Check Rayon Long Top,,599,1299,10,S,Green & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/9gqtx13pjv0ji7f/image014.png?dl=0,https://www.dropbox.com/s/8yyf0zlxsjg0b0a/image012.png?dl=0,,,,,Featured
"Tops,Tees,Tunics & Shirts",GE_40_GRN_M,FSLTOP2050C_M,Green & Blue Check Rayon Long Top,,599,1299,10,M,Green & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/9gqtx13pjv0ji7f/image014.png?dl=0,https://www.dropbox.com/s/8yyf0zlxsjg0b0a/image012.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_40_GRN_L,FSLTOP2050C_L,Green & Blue Check Rayon Long Top,,599,1299,10,L,Green & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/9gqtx13pjv0ji7f/image014.png?dl=0,https://www.dropbox.com/s/8yyf0zlxsjg0b0a/image012.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_40_GRN_XL,FSLTOP2050C_XL,Green & Blue Check Rayon Long Top,,599,1299,10,XL,Green & Blue,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/9gqtx13pjv0ji7f/image014.png?dl=0,https://www.dropbox.com/s/8yyf0zlxsjg0b0a/image012.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_41_MLT_S,FSLTOP2050A_S,Multicolor Stripe Print Reyon Long Top,,599,1299,10,S,Multicolor,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/49lh5678c1xez1u/image016.png?dl=0,https://www.dropbox.com/s/2lbw015hy9f7mxe/image018.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_41_MLT_M,FSLTOP2050A_M,Multicolor Stripe Print Reyon Long Top,,599,1299,10,M,Multicolor,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/49lh5678c1xez1u/image016.png?dl=0,https://www.dropbox.com/s/2lbw015hy9f7mxe/image018.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_41_MLT_L,FSLTOP2050A_L,Multicolor Stripe Print Reyon Long Top,,599,1299,10,L,Multicolor,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/49lh5678c1xez1u/image016.png?dl=0,https://www.dropbox.com/s/2lbw015hy9f7mxe/image018.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_41_MLT_XL,FSLTOP2050A_XL,Multicolor Stripe Print Reyon Long Top,,599,1299,10,XL,Multicolor,Full Sleeve,Galaxy Enterprises,Cut Away,Checkered,Active Wear & Casual,No,Rayon,Hand Wash,1,Shirt Style,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/49lh5678c1xez1u/image016.png?dl=0,https://www.dropbox.com/s/2lbw015hy9f7mxe/image018.png?dl=0,,,,,
"Tops,Tees,Tunics & Shirts",GE_42_PINK_S,FSTOP3077H_S,Pink Reyon Slub Printed Top,,599,1299,10,S,PINK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/fabnk45q3ptf0hn/image007.png?dl=0,https://www.dropbox.com/s/nh1hq662kjjaum8/image008.png?dl=0,https://www.dropbox.com/s/izehdjn1os3keen/image009.png?dl=0,https://www.dropbox.com/s/szyajr80x5c8gwf/image010.png?dl=0 ,,,Topseller
"Tops,Tees,Tunics & Shirts",GE_42_PINK_M,FSTOP3077H_M,Pink Reyon Slub Printed Top,,599,1299,10,M,PINK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/fabnk45q3ptf0hn/image007.png?dl=0,https://www.dropbox.com/s/nh1hq662kjjaum8/image008.png?dl=0,https://www.dropbox.com/s/izehdjn1os3keen/image009.png?dl=0,https://www.dropbox.com/s/szyajr80x5c8gwf/image010.png?dl=0 ,,,
"Tops,Tees,Tunics & Shirts",GE_42_PINK_L,FSTOP3077H_L,Pink Reyon Slub Printed Top,,599,1299,10,L,PINK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/fabnk45q3ptf0hn/image007.png?dl=0,https://www.dropbox.com/s/nh1hq662kjjaum8/image008.png?dl=0,https://www.dropbox.com/s/izehdjn1os3keen/image009.png?dl=0,https://www.dropbox.com/s/szyajr80x5c8gwf/image010.png?dl=0 ,,,
"Tops,Tees,Tunics & Shirts",GE_42_PINK_XL,FSTOP3077H_XL,Pink Reyon Slub Printed Top,,599,1299,10,XL,PINK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/fabnk45q3ptf0hn/image007.png?dl=0,https://www.dropbox.com/s/nh1hq662kjjaum8/image008.png?dl=0,https://www.dropbox.com/s/izehdjn1os3keen/image009.png?dl=0,https://www.dropbox.com/s/szyajr80x5c8gwf/image010.png?dl=0 ,,,
"Tops,Tees,Tunics & Shirts",GE_43_BRN_S,FSTOP3077B_S,Brown Green Cotton Printed Top,,599,1299,10,S,BROWN GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/tpufa6k0cjtd9zz/image019.png?dl=0,https://www.dropbox.com/s/vore1x56zyfn2dt/image020.png?dl=0,https://www.dropbox.com/s/hzqqm8qmbvbvctc/image021.png?dl=0,https://www.dropbox.com/s/nojr4p19svyqo5y/image022.png?dl=0,,,Featured
"Tops,Tees,Tunics & Shirts",GE_43_BRN_M,FSTOP3077B_M,Brown Green Cotton Printed Top,,599,1299,10,M,BROWN GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/tpufa6k0cjtd9zz/image019.png?dl=0,https://www.dropbox.com/s/vore1x56zyfn2dt/image020.png?dl=0,https://www.dropbox.com/s/hzqqm8qmbvbvctc/image021.png?dl=0,https://www.dropbox.com/s/nojr4p19svyqo5y/image022.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_43_BRN_L,FSTOP3077B_L,Brown Green Cotton Printed Top,,599,1299,10,L,BROWN GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/tpufa6k0cjtd9zz/image019.png?dl=0,https://www.dropbox.com/s/vore1x56zyfn2dt/image020.png?dl=0,https://www.dropbox.com/s/hzqqm8qmbvbvctc/image021.png?dl=0,https://www.dropbox.com/s/nojr4p19svyqo5y/image022.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_43_BRN_XL,FSTOP3077B_XL,Brown Green Cotton Printed Top,,599,1299,10,XL,BROWN GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/tpufa6k0cjtd9zz/image019.png?dl=0,https://www.dropbox.com/s/vore1x56zyfn2dt/image020.png?dl=0,https://www.dropbox.com/s/hzqqm8qmbvbvctc/image021.png?dl=0,https://www.dropbox.com/s/nojr4p19svyqo5y/image022.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_44_WHTGRN_S,FSTOP3077A_S,Off White Green Cotton Printed Top,,599,1299,10,S,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hh1zk3fus66a7fc/image023.png?dl=0,https://www.dropbox.com/s/vhh2oq4z49rjlx1/image024.png?dl=0,https://www.dropbox.com/s/qis2a3v7d96crsw/image025.png?dl=0,https://www.dropbox.com/s/c5yiyrx8lfbn1oh/image026.png?dl=0,,,Toprated
"Tops,Tees,Tunics & Shirts",GE_44_WHTGRN_M,FSTOP3077A_M,Off White Green Cotton Printed Top,,599,1299,10,M,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hh1zk3fus66a7fc/image023.png?dl=0,https://www.dropbox.com/s/vhh2oq4z49rjlx1/image024.png?dl=0,https://www.dropbox.com/s/qis2a3v7d96crsw/image025.png?dl=0,https://www.dropbox.com/s/c5yiyrx8lfbn1oh/image026.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_44_WHTGRN_L,FSTOP3077A_L,Off White Green Cotton Printed Top,,599,1299,10,L,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hh1zk3fus66a7fc/image023.png?dl=0,https://www.dropbox.com/s/vhh2oq4z49rjlx1/image024.png?dl=0,https://www.dropbox.com/s/qis2a3v7d96crsw/image025.png?dl=0,https://www.dropbox.com/s/c5yiyrx8lfbn1oh/image026.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_44_WHTGRN_XL,FSTOP3077A_XL,Off White Green Cotton Printed Top,,599,1299,10,XL,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hh1zk3fus66a7fc/image023.png?dl=0,https://www.dropbox.com/s/vhh2oq4z49rjlx1/image024.png?dl=0,https://www.dropbox.com/s/qis2a3v7d96crsw/image025.png?dl=0,https://www.dropbox.com/s/c5yiyrx8lfbn1oh/image026.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_45_OG_S,FSTOP3077C_S,Light Olive Green Flower Printed Cotton Top,,599,1299,10,S,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/1ydlk97eh0b8v5v/image027.png?dl=0,https://www.dropbox.com/s/sk5uh622d06rtp4/image028.png?dl=0,https://www.dropbox.com/s/lm1n0ggel89lgwt/image029.png?dl=0,https://www.dropbox.com/s/t84ajxw23bbdik5/image030.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_45_OG_M,FSTOP3077C_M,Light Olive Green Flower Printed Cotton Top,,599,1299,10,M,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/1ydlk97eh0b8v5v/image027.png?dl=0,https://www.dropbox.com/s/sk5uh622d06rtp4/image028.png?dl=0,https://www.dropbox.com/s/lm1n0ggel89lgwt/image029.png?dl=0,https://www.dropbox.com/s/t84ajxw23bbdik5/image030.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_45_OG_L,FSTOP3077C_L,Light Olive Green Flower Printed Cotton Top,,599,1299,10,L,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/1ydlk97eh0b8v5v/image027.png?dl=0,https://www.dropbox.com/s/sk5uh622d06rtp4/image028.png?dl=0,https://www.dropbox.com/s/lm1n0ggel89lgwt/image029.png?dl=0,https://www.dropbox.com/s/t84ajxw23bbdik5/image030.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_45_OG_XL,FSTOP3077C_XL,Light Olive Green Flower Printed Cotton Top,,599,1299,10,XL,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/1ydlk97eh0b8v5v/image027.png?dl=0,https://www.dropbox.com/s/sk5uh622d06rtp4/image028.png?dl=0,https://www.dropbox.com/s/lm1n0ggel89lgwt/image029.png?dl=0,https://www.dropbox.com/s/t84ajxw23bbdik5/image030.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_46_BLK_S,FSTOP3077D_S,Black Plain Cotton Printed Top,,599,1299,10,S,BLACK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/rprs0tspcdz72tg/image035.png?dl=0,https://www.dropbox.com/s/69x1z4tef4jqej3/image036.png?dl=0,https://www.dropbox.com/s/mk2c8g72hbt5ghf/image037.png?dl=0,https://www.dropbox.com/s/k6p7gizawjgm4i9/image038.png?dl=0,,,Bestseller
"Tops,Tees,Tunics & Shirts",GE_46_BLK_M,FSTOP3077D_M,Black Plain Cotton Printed Top,,599,1299,10,M,BLACK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/rprs0tspcdz72tg/image035.png?dl=0,https://www.dropbox.com/s/69x1z4tef4jqej3/image036.png?dl=0,https://www.dropbox.com/s/mk2c8g72hbt5ghf/image037.png?dl=0,https://www.dropbox.com/s/k6p7gizawjgm4i9/image038.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_46_BLK_L,FSTOP3077D_L,Black Plain Cotton Printed Top,,599,1299,10,L,BLACK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/rprs0tspcdz72tg/image035.png?dl=0,https://www.dropbox.com/s/69x1z4tef4jqej3/image036.png?dl=0,https://www.dropbox.com/s/mk2c8g72hbt5ghf/image037.png?dl=0,https://www.dropbox.com/s/k6p7gizawjgm4i9/image038.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_46_BLK_XL,FSTOP3077D_XL,Black Plain Cotton Printed Top,,599,1299,10,XL,BLACK,Full Sleeve,GALAXY ENTERPRISES,Boat Neck,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/rprs0tspcdz72tg/image035.png?dl=0,https://www.dropbox.com/s/69x1z4tef4jqej3/image036.png?dl=0,https://www.dropbox.com/s/mk2c8g72hbt5ghf/image037.png?dl=0,https://www.dropbox.com/s/k6p7gizawjgm4i9/image038.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_47_MRNRFL_S,FSTOP3076A_S,Maroon Ruffel Sleeve Summercool Top,,599,1299,10,S,MAROON RUFFEL,Bell Sleeve,GALAXY ENTERPRISES,Cut Away,Printed,Party Wear & Active Wear,NO,Ruffel,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/do1tpuc6fdmdbxf/image039.png?dl=0,https://www.dropbox.com/s/348dauopvqaafxw/image040.png?dl=0,https://www.dropbox.com/s/2qedrq3w9frwcvd/image041.png?dl=0,https://www.dropbox.com/s/ngxw74jxqkaui0l/image042.png?dl=0,,,Featured
"Tops,Tees,Tunics & Shirts",GE_47_MRNRFL_M,FSTOP3076A_M,Maroon Ruffel Sleeve Summercool Top,,599,1299,10,M,MAROON RUFFEL,Bell Sleeve,GALAXY ENTERPRISES,Cut Away,Printed,Party Wear & Active Wear,NO,Ruffel,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/do1tpuc6fdmdbxf/image039.png?dl=0,https://www.dropbox.com/s/348dauopvqaafxw/image040.png?dl=0,https://www.dropbox.com/s/2qedrq3w9frwcvd/image041.png?dl=0,https://www.dropbox.com/s/ngxw74jxqkaui0l/image042.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_47_MRNRFL_L,FSTOP3076A_L,Maroon Ruffel Sleeve Summercool Top,,599,1299,10,L,MAROON RUFFEL,Bell Sleeve,GALAXY ENTERPRISES,Cut Away,Printed,Party Wear & Active Wear,NO,Ruffel,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/do1tpuc6fdmdbxf/image039.png?dl=0,https://www.dropbox.com/s/348dauopvqaafxw/image040.png?dl=0,https://www.dropbox.com/s/2qedrq3w9frwcvd/image041.png?dl=0,https://www.dropbox.com/s/ngxw74jxqkaui0l/image042.png?dl=0,,,
